candidate_row_index,ground_truth_class,origin_group,source_experiment,source_role,source_session_id,source_capture_id,source_row_index,source_row_identity,adapted_artifact,adapted_artifact_sha256,historical_source_csv,historical_source_csv_sha256,raw_extraction,raw_extraction_sha256,pcap,pcap_sha256,transformation
0,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,0,082f633dc693d9ffd991061d0766c9ced2856d71b395f8621d4b87e22410b5c9,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1033,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,12,27b62fc08fc941c6816469e0c1b62b617f9e87d136a697d8033d930648a69501,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1034,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,16,81ccf53e474a92e63ccc2bb83863ffb7043c8acdc954768f25ba2f23dadf7d05,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1035,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,23,2262076fd7f693036e596913763f5a0890510c15f8cf30715ebff8597a1f953a,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1036,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,41,3548fa3926ccebc2cf671a804324c841ef1880f3eb99eea1e2d78612dd278690,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1037,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,50,a8290bcda218b995e78e81b31f92223dd8c44f01db1a3551ea3216332f3eaa60,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1038,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,54,ab0eb36c8464630f42332b33528887f131ff18cf434687ad11a0aa2e543d2b13,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1039,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,59,1609a67a6a94b068d79ecb02e35aabc5592d7fe9829288762d8c4f227ffb9bc2,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1040,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,62,c12f400adf707ab4ca8adb2907412389722ccf80fd9d99424abbea0946c0bb93,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1041,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,71,9061cd3cfddaf64f1cfff9fc10ccd290e06f1bc563eb313f1f829d3d06497f21,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1042,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,74,cc372de8936174356a6f568764d8e2b401807771b8f243e78dfc66e360e93791,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1043,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,76,f147ddd0c6873ae9d9baac1eaf1cb1077e74f6ca664dd9f4b9378eec75fc599f,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1044,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,81,83f16aebb3b892f821195478d63358931bab118a261d0f9ce0ae7b6accb07647,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1045,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,86,3665057de98369ec90b25fa1d4bd415337b629d8e07d3000957d395d0276db4e,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1046,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,93,08af7f84b881069e2263fab26c836e4fd788f86b126fa6d8fc18fdf5f850d13c,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1047,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,98,83cba58a937b160c54c1e5b6ad32649379836fe7a767f9ef57a105d45d213fa2,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1048,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,120,f87bad67f0d26ff85afd613dc200636387fd7929eadb5b3ef2dea8115a6d0342,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1049,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,131,84bbae4bd2c7a8727fe7dbc1e57e2bcc0b3851ca3c05badde4a8fb1fdca6a364,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1050,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,140,de713bf6984c8dbd92d90ec79dceeac65a8284b3b9a4129ca73d8a8e1fb667ea,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1051,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,146,da60be88a59bbda4fd0663e27847a6b5afe3e0a037bf9a4af396829ed3091574,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1052,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,154,2d05e92d27c977cd51b8579876a3a0dce3a104d17c980d9cc4c49ef564e829dc,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1053,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,155,4131bae4cdab806dcf6dcc19943eb9c909ff9b443bb8fe05b3483084c22c46c3,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1054,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,163,f5209178b32cc0cb443f9bdfdfcb7614fd9823aac7ca4469ddae8bed0a54e66c,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1055,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,165,9abcdf2421e2fbb62428e666bd3226f1f37f823ca2247a49924fb3cb3c82a544,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1056,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,168,de9d816715f43ceecf070c19a821c75780708262ca1be3c80c3e93707720a7a8,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1057,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,169,d21f4940063435785443ea1ed3c918a0c9fb90d468ba73de97a0b6c6a33a0ad2,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1058,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,174,5616cafb9fa3f0d28c6613c155ac6be659688030827e2a0f9ac1cefe36bcb429,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1059,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,182,7335da41dc4c288e3a688c8b3f648b405c0c966d44af308f85c5b8cc6561705b,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1060,DDoS,FROZEN_EXPERIMENT_E_TRAINING_CANDIDATE,EXPERIMENT_D,adaptation,expd-adapt-ddos-session-02,expd-adapt-ddos-capture-02,183,6dc76d973a9d69abf58c0d583490de3f092cf3124a8f396010e2753eeef6a941,data/lab/experiment_e/datasets/experiment_e_training_candidate.csv,f716404391467b267cca2f989762c2d4740127a4e7dd11afe956e7e8940b2284,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s02.pcap_ISCX.csv,5f9b415183633af092af785c06caeb7258b15467491f91140e61841840b385d8,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,PRESERVED_IN_EXISTING_HISTORICAL_LINEAGE,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
